target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,trend,skew,mean,stddev,hurst,serialcorr,date
844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,927.4812483810001,927.423132151,850.525784068,858.398123462,785.588348679,786.9266392769999,776.216052333,778.1562764060001,777.6494499360001,779.9219693360001,2.727995071357,-0.296598232992308,874.9620308064999,75.1811998453716,0.0126373799981381,0.00019585633264751498,2016-01-01 02:00:00
834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,927.4812483810001,927.423132151,850.525784068,858.398123462,785.588348679,786.9266392769999,776.216052333,778.1562764060001,777.6494499360001,2.36835245459303,-0.358956719997705,878.557594340056,71.8419820406977,0.00788897552260495,0.00032709432308075697,2016-01-01 03:00:00
804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,927.4812483810001,927.423132151,850.525784068,858.398123462,785.588348679,786.9266392769999,776.216052333,778.1562764060001,2.14093280283344,-0.3817396712088689,881.7212178864439,68.3037024433666,-0.00818939969224666,0.000505332223464272,2016-01-01 04:00:00
803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,927.4812483810001,927.423132151,850.525784068,858.398123462,785.588348679,786.9266392769999,776.216052333,2.06518650713898,-0.351896116787156,883.162255561389,66.2324290081915,-0.00234895257388113,0.00108280672334271,2016-01-01 05:00:00
791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,927.4812483810001,927.423132151,850.525784068,858.398123462,785.588348679,786.9266392769999,1.9312550201069298,-0.298694456072833,884.663156119556,63.9325259527101,-0.00381115901022981,0.00116978770801668,2016-01-01 06:00:00
792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,927.4812483810001,927.423132151,850.525784068,858.398123462,785.588348679,1.91881695754571,-0.28692477197859195,884.925151421167,63.5167527159921,0.0158184721948696,0.00160410948223066,2016-01-01 07:00:00
790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,927.4812483810001,927.423132151,850.525784068,858.398123462,2.32144807239155,-0.267793496404513,885.312091999167,62.8941647395998,-0.00219509862382096,0.000327854864141108,2016-01-01 08:00:00
789.14980717,790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,927.4812483810001,927.423132151,850.525784068,2.45458479388318,-0.22190737061188,881.5474208955001,66.5233054980766,0.0219266584842458,0.00024661038304396604,2016-01-01 09:00:00
791.141414358,789.14980717,790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,927.4812483810001,927.423132151,4.1913414571473995,-0.177409531519034,878.137644401167,69.7038490252967,-0.00229120374974522,0.00012291505578543302,2016-01-01 10:00:00
792.191281884,791.141414358,789.14980717,790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,927.4812483810001,4.30693652450724,0.0343024866587969,870.566437857111,71.4159808188443,0.00658646322783052,0.000104980042132108,2016-01-01 11:00:00
879.045593785,792.191281884,791.141414358,789.14980717,790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,942.8558288810001,4.6282215063242305,0.24872412750642198,863.050328607278,72.1887373591492,0.00642186496638015,0.000119060972152196,2016-01-01 12:00:00
881.440924907,879.045593785,792.191281884,791.141414358,789.14980717,790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,953.1874256739999,4.64602552947941,0.34481765215134197,859.505315546389,69.55799828960879,-0.0261523441465642,0.00023014818800326498,2016-01-01 13:00:00
1109.49770024,881.440924907,879.045593785,792.191281884,791.141414358,789.14980717,790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,953.023010537,2.3098094181555,0.42173168674718203,855.519398837111,65.8296441210603,-0.0035290683788208,0.00033233376793262404,2016-01-01 14:00:00
1223.96149252,1109.49770024,881.440924907,879.045593785,792.191281884,791.141414358,789.14980717,790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,949.5436749260001,3.03070241661077,1.3180447714914398,864.2124371539439,86.53730837130779,-0.0749309537102142,0.0409986014029521,2016-01-01 15:00:00
1259.89513996,1223.96149252,1109.49770024,881.440924907,879.045593785,792.191281884,791.141414358,789.14980717,790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,955.0593800160001,1.85326700889071,1.70341953011071,879.457871464722,120.11326553269899,-0.0587360807616728,0.0125775744380245,2016-01-01 16:00:00
1291.48517747,1259.89513996,1223.96149252,1109.49770024,881.440924907,879.045593785,792.191281884,791.141414358,789.14980717,790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,948.839045703,2.14312891530674,1.5275869118727299,896.393191461611,149.335149617457,-0.0093354256067467,0.00231378335168464,2016-01-01 17:00:00
1301.22474257,1291.48517747,1259.89513996,1223.96149252,1109.49770024,881.440924907,879.045593785,792.191281884,791.141414358,789.14980717,790.6340435960001,792.553279083,791.642554706,803.23226238,804.094954555,834.5946737710001,844.64211294,877.995897305,920.525267446,2.5592290416799903,1.28381451613609,915.429087670889,175.891228265331,0.0163254245500288,0.000798524771234876,2016-01-01 18:00:00
